id,title,T4_title_weight,T4_rank,T4_S_scale,T4_S_score
20170270,"

লেবুর হালি ও শসার কেজি শতক ছুঁয়েছে : মাছ-গোশতে আগুন
	চাহিদা মতো সাহরি ও ইফতারসামগ্রী কিনতে পারছেন না অনেকেই
",0.00489339391821,1.0,1.0,100.0
20170192,"

 ওয়ালটনের ‘ননস্টপ মিলিয়নিয়ার’ ক্যাম্পেইনে ফ্রিজ কিনে ১০ লাখ টাকা পেলেন সিলেটের গৃহিণী লাকি বেগম
",0.0047960776773002,2.0,0.9785829411351568,97.85829411351568
20173047,"
	নিহতের সংখ্যা বেড়ে ৩১,১১২ জনে দাঁড়িয়েছে 
ক্ষুধা, অবরোধ ও হামলার মধ্যেই রমজানকে বরণ গাজাবাসীর
",0.0045438657811949995,3.0,0.9230769230769231,92.3076923076923
20044697,"ড. ইউনূসকে হয়রানিতে আইনের অপব্যবহার হতে পারে, ভারতীয় পণ্য বর্জনের বিষয়ে আমরা অবহিত: ম্যাথিউ মিলার",0.0043826730165501,4.0,0.8876021154116078,88.76021154116079
20170615,"

রমজান মাসে বিএনপি যতই কর্মসূচি পালন করবে ততই জনবিচ্ছিন্ন হয়ে পড়বে : ওবায়দুল কাদের
",0.0041943376441799995,5.0,0.846153846153846,84.6153846153846
20171578,"

সুপ্রিম কোর্টের ধমক খেয়ে নির্বাচনী বন্ডের তথ্য জমা দিল ভারতের বৃহত্তম ব্যাঙ্ক
",0.0040991169313704,6.0,0.8251979646655163,82.51979646655163
20222864,"

মিরসরাইয়ে ৫০০ একর পতিত জমিতে তরমুজ চাষ
২০ কোটি টাকার উৎপাদনের আশা
",0.003935926031129299,7.0,0.7892834134662987,78.92834134662988
20173037,"

বান্দরবানে ফের আশ্রয় বিজিপির ১৭৫ জনের 	
রাখাইনে আরাকান আর্মির হামলায় জান্তার কর্নেল নিহত
",0.003844809507165,8.0,0.7692307692307692,76.92307692307692
20170644,"
	বাম জোটের সমাবেশে নেতারা 
জনগণের মিছিল না ঠেকিয়ে দুর্নীতিবাজদের বিরুদ্ধে অভিযান চালান
",0.003844809507165,8.0,0.7692307692307692,76.92307692307692
20170218,"

রমজানে স্কুল খোলা থাকা নিয়ে আপিল বিভাগে শুনানি আজ 
আদেশ স্থগিত করেনি চেম্বার আদালত
",0.003844809507165,8.0,0.7692307692307692,76.92307692307692
20170499,"
	আপিল বিভাগের আদেশ 
গ্রামীণ কল্যাণের কাছে ৬০০ কোটি টাকা দাবির রিট নিষ্পত্তির নির্দেশ
",0.0038265881050247997,11.0,0.7652206591136064,76.52206591136064
20044732,চোরাই মোবাইল বিক্রির টাকা নিয়ে দ্বন্দ্বে কবি নজরুলের ছাত্র পিয়াস খুন,0.0034952816488454004,12.0,0.6923077536421185,69.23077536421185
20171528,"

জিম্মিদের ওপর যৌন সহিংসতায় ইসরাইলের হামলা বৈধতা দেয় না : জাতিসঙ্ঘ দূত
",0.00349528137015,13.0,0.6923076923076923,69.23076923076923
20051618,হরিয়ানায় হট্টগোল: লোকসভা নির্বাচনের মুখে ইস্তফা দিলেন মুখ্যমন্ত্রী মনোহর লাল খট্টর,0.00349528137015,13.0,0.6923076923076923,69.23076923076923
20170340,"
  	শ্রমিকদের কর্মঘণ্টা কমানোর দাবি 
ন্যায় ও ইনসাফভিত্তিক সমাজ প্রতিষ্ঠা করতে হবে -শামসুল ইসলাম
",0.00349528137015,13.0,0.6923076923076923,69.23076923076923
20170550,"
	বিএডিসি উইমেনস অ্যাসোসিয়েশনে বক্তারা 
নারীরা উচ্চ আসনে অধিষ্ঠিত হতে নানা বাধার শিকার
",0.00349528137015,13.0,0.6923076923076923,69.23076923076923
20173061,"
	মেডিক্যাল ছাত্রকে গুলি 
সিরাজগঞ্জে শিক্ষক রায়হান শরীফের ৫ দিনের রিমান্ড মঞ্জুর
",0.00349528137015,13.0,0.6923076923076923,69.23076923076923
20170391,"

পটিয়া মাদরাসায় মুহতামিম নিয়োগ সম্পূর্ণ অবৈধ
আঞ্জুমনে ইত্তেহাদুল মাদারিস বাংলাদেশ
",0.00349528137015,13.0,0.6923076923076923,69.23076923076923
20171533,"

ইউএসআইটিসির শুনানিতে তৈরি পোশাক শিল্পের অগ্রগতির কথা তুলে ধরেন বিজিএমইএ সভাপতি
",0.00349528137015,13.0,0.6923076923076923,69.23076923076923
20170167,"

শিক্ষার আলো থেকে বঞ্চিত কোমলমতি শিশুরা
	রাঙ্গাবালীর বিচ্ছিন্ন চর কাশেমের জীবনচিত্র
",0.00349528137015,13.0,0.6923076923076923,69.23076923076923
20051616,"পৃথিবীর প্রথম ত্রিমাত্রিক ছবি তুলে পাঠাল ইসরোর INSAT-3DS, ঠিক যেন লাল-নীল-সবুজের মেলা",0.00349528137015,13.0,0.6923076923076923,69.23076923076923
20051881,"প্রেমিকার সঙ্গে বাগদানের সময় মৃত্যুর কোলে ঢলে পড়লেন যুবক, অতঃপর...",0.00349528137015,13.0,0.6923076923076923,69.23076923076923
20171545,"
এএফসি চ্যাম্পিয়ন্স লিগ থেকে বিদায় আল নাসেরের 
কাজে এল না রোনালদোর শেষ মুহূর্তের গোল
",0.00349528137015,13.0,0.6923076923076923,69.23076923076923
20170364,"

প্রবাসী কর্মীদের মেধাবী সন্তানদের হাতে শিক্ষাবৃত্তি ও প্রতিবন্ধী ভাতার চেক বিতরণ 
",0.0034691609917781,24.0,0.686559199805999,68.6559199805999
20170562,"
	বিভিন্ন স্থানে সাহরি-ইফতারির প্যাকেট বিতরণ 
জামায়াতের আমির ডা: শফিকের মুক্তিলাভ
",0.0034691609917781,24.0,0.686559199805999,68.6559199805999
20044691,"মামলায় সাক্ষ্য দেয়ায় মারধর করে চাঁদা দাবি, পুলিশের সহায়তায় উদ্ধার",0.0032650411845685,26.0,0.6416371406962518,64.16371406962517
